설치장소명,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,세부위치,휴지통종류,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
가회면_산두(폐비닐),경상남도,합천군,,경상남도 합천군 가회면 월계리 504-4,35.4848477,128.0568122,산두마을,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
가회면_복치동(폐비닐),경상남도,합천군,,경상남도 합천군 가회면 둔내리 761-3,35.4713937,128.0120221,복치동마을,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
삼가면_문송(신기)(폐비닐),경상남도,합천군,,경상남도 합천군 삼가면 문송리 496-6,35.4254745,128.0968232,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
삼가면_덕진(폐비닐),경상남도,합천군,,경상남도 합천군 삼가면 덕진리 167,35.4108511,128.0886139,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
삼가면_외토(토동)(폐비닐),경상남도,합천군,,경상남도 합천군 삼가면 외토리 610-20,35.3864566,128.1031168,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
삼가면_소오(교동)(폐비닐),경상남도,합천군,,경상남도 합천군 삼가면 소오리 176-3,35.4067591,128.1194705,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
삼가면_선별장(폐비닐),경상남도,합천군,,경상남도 합천군 삼가면 소오리 517-2,35.4099565,128.1128249,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
삼가면_동리(구전)(폐비닐),경상남도,합천군,,경상남도 합천군 삼가면 동리 269,35.4182886,128.1437571,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
삼가면_동리(인평)(폐비닐),경상남도,합천군,,경상남도 합천군 삼가면 동리 575-1,35.4164918,128.1535761,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
삼가면_아초(폐비닐),경상남도,합천군,,경상남도 합천군 삼가면 용흥리 889-1,35.3960838,128.1308377,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
쌍백면_월계(폐비닐),경상남도,합천군,경상남도 합천군 쌍백면 안계2길 2,,35.4359947,128.1819191,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
쌍백면_어파(폐비닐),경상남도,합천군,,경상남도 합천군 쌍백면 외초리 394,35.4193878,128.1653311,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
쌍백면_삼리(폐비닐),경상남도,합천군,,경상남도 합천군 쌍백면 삼리 251-1,35.4676312,128.0986697,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
쌍백면_하안(폐비닐),경상남도,합천군,,경상남도 합천군 쌍백면 평구리 887-1,35.4411999,128.1379711,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
쌍백면_평구2구(폐비닐),경상남도,합천군,,경상남도 합천군 쌍백면 평구리 312,35.4402935,128.1497441,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
쌍백면_안구(폐비닐),경상남도,합천군,,경상남도 합천군 쌍백면 평구리 629-1,35.4356237,128.1427967,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
쌍백면_대곡(폐비닐),경상남도,합천군,,경상남도 합천군 쌍백면 대곡리 577-1,35.4687129,128.1893531,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
쌍백면_내초(폐비닐),경상남도,합천군,,경상남도 합천군 쌍백면 외초리 123,35.4110224,128.1720415,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
쌍백면_이암(폐비닐),경상남도,합천군,,경상남도 합천군 쌍백면 죽전리 736-3,35.4585131,128.1146334,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
쌍백면_대현(폐비닐),경상남도,합천군,,경상남도 합천군 쌍백면 대현리 515-1,35.4459721,128.1941906,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
쌍백면_향묵(폐비닐),경상남도,합천군,,경상남도 합천군 쌍백면 육리 1291-1,35.4539401,128.1640247,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
쌍백면_하신(폐비닐),경상남도,합천군,,경상남도 합천군 쌍백면 하신리 972,35.4545748,128.1395142,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
북구청건너 버스정류장,대구광역시,북구,대구광역시 북구 옥산로 70,대구광역시 북구 고성동3가 46,35.88443602,128.5826788,,일반쓰레기,대구광역시 북구 자원순환과,053-665-2498,2025-07-23,3450000,대구광역시 북구
가야면_야천리(재활용 동네마당)_2,경상남도,합천군,,경상남도 합천군 가야면 야천리 717,35.7694726,128.1359809,,재활용쓰레기,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
가야면_대전리(재활용 동네마당),경상남도,합천군,,경상남도 합천군 가야면 대전리 727-1,35.7408249,128.0785634,,재활용쓰레기,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
가야면_매화리(재활용 동네마당)_2,경상남도,합천군,,경상남도 합천군 가야면 매화리 716-5,35.7413236,128.1188295,,재활용쓰레기,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
가야면_성기리(재활용 동네마당),경상남도,합천군,,경상남도 합천군 가야면 성기리 660-7,35.7213735,128.1027065,,재활용쓰레기,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
가야면_사촌리(재활용 동네마당)_2,경상남도,합천군,,경상남도 합천군 가야면 사촌리 50-5,35.7542329,128.1341083,사촌1구마을,재활용쓰레기,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
가야면_구원리(재활용 동네마당),경상남도,합천군,,경상남도 합천군 가야면 구원리 242-5,35.7822292,128.1253061,원동마을,재활용쓰레기,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
가야면_매안리(재활용 동네마당)_1,경상남도,합천군,,경상남도 합천군 가야면 매안리 566-8,35.7308371,128.1034151,매안2리 상매동회관 앞,재활용쓰레기,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
가야면_매안리(재활용 동네마당)_2,경상남도,합천군,,경상남도 합천군 가야면 매안리 432,35.7306414,128.1105892,마을회관,재활용쓰레기,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
묘산면_도옥리(재활용 동네마당),경상남도,합천군,,경상남도 합천군 묘산면 도옥리 156-2,35.6627489,128.1222695,장촌마을,재활용쓰레기,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
묘산면_안성리(재활용 동네마당),경상남도,합천군,,경상남도 합천군 묘산면 안성리 204-4,35.6741823,128.1352668,평촌마을,재활용쓰레기,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
봉산면_상현리(재활용 동네마당),경상남도,합천군,,경상남도 합천군 봉산면 상현리 396,35.6408308,128.0342641,,재활용쓰레기,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
봉산면_권빈리(재활용 동네마당)_1,경상남도,합천군,,경상남도 합천군 봉산면 권빈리 958-8,35.6343195,128.0645361,권빈3구,재활용쓰레기,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
봉산면_권빈리(재활용 동네마당)_2,경상남도,합천군,,경상남도 합천군 봉산면 권빈리 347-2,35.6195243,128.0712361,권빈2구,재활용쓰레기,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
봉산면_압곡리(재활용 동네마당),경상남도,합천군,,경상남도 합천군 봉산면 압곡리 721,35.6385721,128.0496663,압곡1구,재활용쓰레기,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
봉산면_권빈리(재활용 동네마당)_3,경상남도,합천군,,경상남도 합천군 봉산면 권빈리 1515-2,35.6354552,128.0646475,권빈1구,재활용쓰레기,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
봉산면_양지리(재활용 동네마당),경상남도,합천군,,경상남도 합천군 봉산면 양지리 511,35.5945863,128.0046024,양지1구 마을,재활용쓰레기,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
봉산면_봉계리(재활용 동네마당),경상남도,합천군,,경상남도 합천군 봉산면 봉계리 849,35.6106827,128.0230367,봉계마을,재활용쓰레기,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
봉산면_노곡리(재활용 동네마당),경상남도,합천군,,경상남도 합천군 봉산면 노곡리 908,35.5891959,127.9932802,노곡3구 마을,재활용쓰레기,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
합천읍_인곡리(재활용 동네마당),경상남도,합천군,,경상남도 합천군 합천읍 인곡리 64-8,35.6071311,128.1070746,정거장 옆,재활용쓰레기,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
용주면_성산(폐비닐),경상남도,합천군,,경상남도 합천군 용주면 성산리 산84,35.5514718,128.1413032,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
용주면_고품(폐비닐),경상남도,합천군,,경상남도 합천군 용주면 고품리 179,35.5551054,128.1148921,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
용주면_가호(폐비닐),경상남도,합천군,,경상남도 합천군 용주면 가호리 394,35.5503536,128.0698733,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
용주면_용지(선별장)(폐비닐),경상남도,합천군,경상남도 합천군 용주면 황계폭포로 1061-12,,35.5344976,128.1172005,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
용주면_월평(폐비닐),경상남도,합천군,,경상남도 합천군 용주면 월평리 693-3,35.5659011,128.1179081,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
용주면_공암(폐비닐),경상남도,합천군,,경상남도 합천군 용주면 공암리 171,35.5058099,128.1037211,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
용주면_방곡(폐비닐),경상남도,합천군,,경상남도 합천군 용주면 방곡리 826-1,35.5731171,128.1025169,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
대병면_상천(폐비닐),경상남도,합천군,,경상남도 합천군 대병면 상천리 515-2,35.5440701,128.0272526,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
대병면_회양2구(폐비닐),경상남도,합천군,,경상남도 합천군 대병면 회양리 337-1,35.5189139,128.0200666,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
대병면_유전(폐비닐),경상남도,합천군,,경상남도 합천군 대병면 유전리 920-2,35.5396647,127.9874063,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
대병면_평학(폐비닐),경상남도,합천군,,경상남도 합천군 대병면 성리 480,35.5448103,128.0514062,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
대병면_장단1구(폐비닐),경상남도,합천군,,경상남도 합천군 대병면 장단리 1214,35.5092501,128.0531473,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
DGB대구은행파크동편 버스정류장,대구광역시,북구,대구광역시 북구 고성로 191,대구광역시 북구 고성동3가 2,35.88301935,128.5861543,,일반쓰레기,대구광역시 북구 자원순환과,053-665-2498,2025-07-23,3450000,대구광역시 북구
청덕면_초곡(폐비닐),경상남도,합천군,경상남도 합천군 청덕면 초곡길 151-1,,35.5160212,128.3398438,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
청덕면_평촌(폐비닐),경상남도,합천군,,경상남도 합천군 청덕면 운봉리 191-1,35.6111565,128.3080481,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
청덕면_송정(폐비닐),경상남도,합천군,,경상남도 합천군 청덕면 운봉리 913,35.6150238,128.3007334,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
청덕면_소례(폐비닐),경상남도,합천군,,경상남도 합천군 청덕면 소례리 1075-5,35.5982595,128.3345075,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
청덕면_중회(폐비닐),경상남도,합천군,,경상남도 합천군 청덕면 가현리 948-4,35.5609424,128.3213688,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
청덕면_내삼학(폐비닐),경상남도,합천군,,경상남도 합천군 청덕면 삼학리 600,35.5887465,128.3389812,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
청덕면_중적포(폐비닐),경상남도,합천군,,경상남도 합천군 청덕면 적포리 591,35.5664288,128.3515075,,기타,경상남도 합천군청,055-930-3304,2025-07-24,5480000,경상남도 합천군
